year,sitecode,species_4code_IBP,territories
2010,ROIS,TRES,7
2010,ROIS,SOSP,6.5
2010,ROIS,EAWP,6
2010,ROIS,GRCA,6
2010,ROIS,WAVI,6
2010,ROIS,EUST,4
2010,ROIS,AMRO,3
2010,ROIS,BAOR,3
2010,ROIS,DOWO,3
2010,ROIS,GCFL,2.5
2010,ROIS,BCCH,2
2010,ROIS,CEDW,2
2010,ROIS,COGR,2
2010,ROIS,EAKI,2
2010,ROIS,NOCA,2
2010,ROIS,NOFL,2
2010,ROIS,AMRE,1
2010,ROIS,BBCU,1
2010,ROIS,BHCO,1
2010,ROIS,BLJA,1
2010,ROIS,EASO,1
2010,ROIS,EATO,1
2010,ROIS,WIFL,1
2010,ROMF,RTHA,0.25
2010,ROMF,YEWA,24.5
2010,ROMF,TRES,23
2010,ROMF,NHWR,19.5
2010,ROMF,GRCA,9
2010,ROMF,SOSP,8
2010,ROMF,AMRE,6.5
2010,ROMF,BAOR,6
2010,ROMF,EAWP,6
2010,ROMF,REVI,6
2010,ROMF,COYE,5.5
2010,ROMF,RWBL,5
2010,ROMF,DOWO,4
2010,ROMF,EATO,4
2010,ROMF,GCFL,4
2010,ROMF,INBU,3.5
2010,ROMF,WAVI,3
2010,ROMF,BHCO,2
2010,ROMF,COGR,2
2010,ROMF,EAKI,2
2010,ROMF,EWPW,2
2010,ROMF,NOFL,2
2010,ROMF,RBWO,2
2010,ROMF,RTHU,2
2010,ROMF,YBCU,2
2010,ROMF,AMRO,1
2010,ROMF,AMWO,1
2010,ROMF,BGGN,1
2010,ROMF,BLJA,1
2010,ROMF,EUST,1
2010,ROMF,FISP,1
2010,ROMF,NOCA,1
2010,ROMF,WBNU,1
2010,ROMS,SWSP,0.25
2010,ROMS,YEWA,16
2010,ROMS,NHWR,12
2010,ROMS,RWBL,9.5
2010,ROMS,SOSP,9.5
2010,ROMS,COYE,6
2010,ROMS,EAWP,6
2010,ROMS,TRES,6
2010,ROMS,WAVI,6
2010,ROMS,DOWO,4
2010,ROMS,EUST,4
2010,ROMS,GCFL,4
2010,ROMS,GRCA,4
2010,ROMS,BAOR,3
2010,ROMS,EAKI,3
2010,ROMS,AMRO,2
2010,ROMS,BCCH,2
2010,ROMS,BHCO,2
2010,ROMS,BLJA,2
2010,ROMS,EATO,2
2010,ROMS,NOFL,2
2010,ROMS,NOCA,1.5
2010,ROMS,BGGN,1
2010,ROMS,FISP,1
2010,ROMS,REVI,1
2010,ROMS,WBNU,1
2010,ROMS,WIFL,0.5
2010,SRS1,EAKI,0.25
2010,SRS1,RWBL,12
2010,SRS1,FISP,8
2010,SRS1,CHSP,2.5
2010,SRS1,KILL,2
2010,SRS1,MALL,1
2010,SRS1,WISN,1
2010,SRS1,EWPW,0.5
2010,SRS2,EAKI,0.25
2010,SRS2,RWBL,7
2010,SRS2,KILL,1
2010,SRS2,WISN,1
2011,BGGR,RWBL,12
2011,BGGR,FISP,11
2011,BGGR,YEWA,6
2011,BGGR,COYE,5
2011,BGGR,BRTH,3.5
2011,BGGR,AGOL,3
2011,BGGR,CHSP,2
2011,BGGR,EATO,2
2011,BGGR,NRWS,2
2011,BGGR,SOSP,2
2011,BGGR,BHCO,1
2011,BGGR,CEDW,1
2011,BGGR,TRES,1
2011,IDSS,CHSP,11
2011,IDSS,FISP,10
2011,IDSS,YEWA,7
2011,IDSS,SOSP,5
2011,IDSS,TRES,5
2011,IDSS,RWBL,4
2011,IDSS,EAKI,3
2011,IDSS,GRCA,3
2011,IDSS,NHWR,3
2011,IDSS,AMRO,2
2011,IDSS,BHCO,2
2011,IDSS,BRTH,2
2011,IDSS,NOMO,2
2011,IDSS,COYE,1.5
2011,IDSS,AMWO,1
2011,IDSS,WISN,0.5
2011,STDP,RWBL,29
2011,STDP,YEWA,15
2011,STDP,SOSP,6.5
2011,STDP,COYE,6
2011,STDP,EAKI,3.5
2011,STDP,NHWR,3
2011,STDP,AMRO,2
2011,STDP,BAOR,2
2011,STDP,EWPW,2
2011,STDP,FISP,2
2011,STDP,PBGR,2
2011,STDP,AGOL,1
2011,STDP,BBCU,1
2011,STDP,BRTH,1
2011,STDP,CEDW,1
2011,STDP,EATO,1
2011,STDP,GCFL,1
2011,STDP,GRCA,1
2011,STDP,HOME,1
2011,STDP,LEFL,1
2011,STDP,WAVI,1
2011,STDP,EAWP,0.5
2011,STDP,MODO,0.5
2012,DCJS,CHSP,17
2012,DCJS,SOSP,10.5
2012,DCJS,FISP,9
2012,DCJS,YEWA,8
2012,DCJS,TRES,5
2012,DCJS,EWPW,4
2012,DCJS,EATO,3
2012,DCJS,KILL,3
2012,DCJS,EAKI,2
2012,DCJS,RWBL,1.5
2012,DCJS,AMRO,1
2012,DCJS,AMWO,1
2012,DCJS,BHCO,1
2012,DCJS,BRTH,1
2012,DCJS,COGR,1
2012,DCJS,COYE,1
2012,DCJS,CWWI,1
2012,DCJS,MODO,1
2012,DCJS,WISN,1
2012,DCJS,GCFL,0.5
2012,IDSS,FISP,9
2012,IDSS,CHSP,7
2012,IDSS,SOSP,6
2012,IDSS,YEWA,6
2012,IDSS,TRES,5
2012,IDSS,RWBL,4
2012,IDSS,EAKI,3
2012,IDSS,BHCO,2
2012,IDSS,BRTH,2
2012,IDSS,CEDW,2
2012,IDSS,BOBO,1
2012,IDSS,EWPW,1
2012,IDSS,GCFL,1
2012,IDSS,NOMO,1
2012,TMSL,YEWA,20
2012,TMSL,RWBL,13
2012,TMSL,COYE,10
2012,TMSL,EATO,10
2012,TMSL,GRCA,10
2012,TMSL,SOSP,5
2012,TMSL,TRES,5
2012,TMSL,CHSP,4
2012,TMSL,EWPW,4
2012,TMSL,MODO,4
2012,TMSL,AMRO,3
2012,TMSL,BCCH,3
2012,TMSL,GCFL,3
2012,TMSL,NOCA,3
2012,TMSL,BAOR,2
2012,TMSL,COGR,2
2012,TMSL,FISP,2
2012,TMSL,MAWR,2
2012,TMSL,SWSP,2
2012,TMSL,YBCU,2
2012,TMSL,EAKI,1.5
2012,TMSL,AGOL,1
2012,TMSL,AMWO,1
2012,TMSL,BHCO,1
2012,TMSL,BRTH,1
2012,TMSL,CEDW,1
2012,TMSL,NHWR,1
2012,TMSL,RBNU,1
2012,TMSL,WIFL,1
2012,TMSL,GRHE,0.5
2012,TMSL,WISN,0.5
2012,WPWC,YEWA,28
2012,WPWC,GRCA,11
2012,WPWC,NHWR,10
2012,WPWC,COYE,7
2012,WPWC,EATO,6
2012,WPWC,CHSP,5
2012,WPWC,REVI,5
2012,WPWC,RWBL,3
2012,WPWC,AMRO,2
2012,WPWC,BAOR,2
2012,WPWC,BCCH,2
2012,WPWC,EWPW,2
2012,WPWC,SOSP,2
2012,WPWC,TRES,2
2012,WPWC,EAKI,1.5
2012,WPWC,CARW,1
2012,WPWC,CEDW,1
2012,WPWC,FISP,1
2012,WPWC,BHCO,1
2012,WPWC,MODO,1
2012,WPWC,WEVI,1
2012,WPWC,COHA,0.5
2013,DCSD,FISP,8
2013,DCSD,CHSP,7
2013,DCSD,NHWR,6
2013,DCSD,RWBL,4
2013,DCSD,TRES,4
2013,DCSD,EAWP,2
2013,DCSD,BAOR,1
2013,DCSD,EAKI,1
2013,DCSD,EWPW,1
2013,DCSD,NOMO,1
2013,DCSD,WAVI,1
2013,DCSD,YEWA,1
2013,DCSD,BRTH,0.5
2013,DCSD,EATO,0.5
2013,ROWB,EAKI,0.25
2013,ROWB,COYE,9
2013,ROWB,YEWA,9
2013,ROWB,NHWR,8
2013,ROWB,RWBL,7.5
2013,ROWB,GRCA,6.5
2013,ROWB,EAWP,5
2013,ROWB,GCFL,5
2013,ROWB,REVI,4
2013,ROWB,TRES,4
2013,ROWB,BAOR,3
2013,ROWB,BCCH,3
2013,ROWB,EWPW,3
2013,ROWB,NOCA,3
2013,ROWB,AMRO,2
2013,ROWB,BHCO,2
2013,ROWB,BLJA,2
2013,ROWB,DOWO,2
2013,ROWB,EATO,2
2013,ROWB,MODO,2
2013,ROWB,NOFL,2
2013,ROWB,BRTH,1
2013,ROWB,EASO,1
2013,ROWB,EUST,1
2013,ROWB,WODU,1
2013,ROWB,RTHA,0.5
2013,SRS1,RWBL,15
2013,SRS1,FISP,5
2013,SRS1,CHSP,3.5
2013,SRS1,MAWR,2
2013,SRS1,SOSP,2
2013,SRS1,YEWA,1.5
2013,SRS1,KILL,1
2013,SRS1,WISN,1
2013,SRS2,RWBL,10
2013,SRS2,CHSP,2
2013,SRS2,SOSP,1.5
2013,SRS2,FISP,1
2013,SRS2,YEWA,1
2016,BGGR,YEWA,15
2016,BGGR,RWBL,11
2016,BGGR,FISP,8
2016,BGGR,COYE,6
2016,BGGR,CHSP,4
2016,BGGR,AGOL,3
2016,BGGR,BRTH,3
2016,BGGR,EAKI,3
2016,BGGR,EATO,3
2016,BGGR,MODO,2
2016,BGGR,EWPW,0.25
2016,BGGR,NRWS,1
2016,BGGR,SOSP,1
2016,BGGR,TRES,1
2016,DCJS,GRCA,0.25
2016,DCJS,KILL,0.25
2016,DCJS,CHSP,17.5
2016,DCJS,FISP,10
2016,DCJS,SOSP,4
2016,DCJS,YEWA,3.5
2016,DCJS,BRTH,3
2016,DCJS,EATO,3
2016,DCJS,EAKI,2
2016,DCJS,BGGN,1
2016,DCJS,GCFL,1
2016,DCJS,RWBL,1
2016,DCJS,TRES,1
2016,DCJS,COYE,0.5
2016,DCSD,COYE,0.25
2016,DCSD,NHWR,8
2016,DCSD,FISP,7
2016,DCSD,YEWA,6
2016,DCSD,CHSP,4
2016,DCSD,RWBL,3
2016,DCSD,EAKI,2
2016,DCSD,AMRO,1
2016,DCSD,BGGN,1
2016,DCSD,BRTH,1
2016,DCSD,CEDW,1
2016,DCSD,EATO,1
2016,DCSD,SOSP,0.5
2016,IDSS,FISP,10.5
2016,IDSS,CHSP,7.5
2016,IDSS,TRES,6
2016,IDSS,COYE,4
2016,IDSS,RWBL,4
2016,IDSS,EAKI,3
2016,IDSS,AMWO,2
2016,IDSS,BRTH,2
2016,IDSS,NHWR,2
2016,IDSS,GCFL,1.5
2016,IDSS,NOMO,1.5
2016,IDSS,EATO,1
2016,IDSS,EUST,1
2016,IDSS,GRCA,1
2016,IDSS,YEWA,1
2016,RARO,YEWA,28
2016,RARO,RWBL,12
2016,RARO,COYE,10
2016,RARO,NHWR,8
2016,RARO,EAWP,6
2016,RARO,REVI,5.5
2016,RARO,EAKI,5
2016,RARO,GRCA,5
2016,RARO,TRES,5
2016,RARO,EATO,4
2016,RARO,FISP,4
2016,RARO,BAOR,3
2016,RARO,GCFL,3
2016,RARO,INBU,3
2016,RARO,EUST,2
2016,RARO,EWPW,2
2016,RARO,OROR,2
2016,RARO,WAVI,2
2016,RARO,YBCU,2
2016,RARO,BHCO,1
2016,RARO,DOWO,1
2016,RARO,BANS,1
2016,RARO,BGGN,1
2016,RARO,BLJA,1
2016,RARO,COGR,1
2016,RARO,EASO,1
2016,RARO,MODO,1
2016,RARO,NOCA,1
2016,RARO,NOFL,1
2016,RARO,RBWO,1
2016,RARO,RTHU,1
2016,RARO,SOSP,1
2016,RARO,SWSP,1
2016,RARO,WBNU,1
2016,ROIS,COGR,0.25
2016,ROIS,OROR,0.25
2016,ROIS,YEWA,46
2016,ROIS,RWBL,15
2016,ROIS,NHWR,13.5
2016,ROIS,COYE,9.5
2016,ROIS,WAVI,8.5
2016,ROIS,EAWP,7
2016,ROIS,REVI,6.5
2016,ROIS,AMRE,6
2016,ROIS,GRCA,6
2016,ROIS,SOSP,4.5
2016,ROIS,BCCH,4
2016,ROIS,EAKI,4
2016,ROIS,TRES,4
2016,ROIS,AMRO,3.5
2016,ROIS,BAOR,3
2016,ROIS,BGGN,3
2016,ROIS,BHCO,3
2016,ROIS,LEFL,3
2016,ROIS,MODO,3
2016,ROIS,AMWO,2
2016,ROIS,BRTH,2
2016,ROIS,EUST,2
2016,ROIS,GCFL,2
2016,ROIS,INBU,2
2016,ROIS,NOFL,2
2016,ROIS,WBNU,2
2016,ROIS,AGOL,1
2016,ROIS,CHSW,1
2016,ROIS,MAWR,1
2016,ROIS,NOCA,1
2016,ROIS,YBCU,1
2016,ROIS,DOWO,0.5
2016,ROMF,YEWA,22
2016,ROMF,NHWR,10
2016,ROMF,COYE,9
2016,ROMF,REVI,9
2016,ROMF,AMRE,7
2016,ROMF,EAWP,7
2016,ROMF,GRCA,7
2016,ROMF,RWBL,7
2016,ROMF,TRES,7
2016,ROMF,BAOR,5.5
2016,ROMF,INBU,5
2016,ROMF,COGR,4
2016,ROMF,GCFL,4
2016,ROMF,BGGN,3
2016,ROMF,EAKI,3
2016,ROMF,NOFL,3
2016,ROMF,SOSP,3
2016,ROMF,AMRO,2
2016,ROMF,BCCH,2
2016,ROMF,DOWO,2
2016,ROMF,NOCA,2
2016,ROMF,RBGR,2
2016,ROMF,RBWO,2
2016,ROMF,YBCU,2
2016,ROMF,OROR,1.5
2016,ROMF,RTHU,1.5
2016,ROMF,WAVI,1.5
2016,ROMF,BLJA,1
2016,ROMF,CHSW,1
2016,ROMF,EWPW,1
2016,ROMF,HAWO,1
2016,ROMF,WBNU,1
2016,ROMF,AMCR,0.5
2016,ROMF,EATO,0.5
2016,ROMS,RTHU,0.25
2016,ROMS,YEWA,35
2016,ROMS,RWBL,15
2016,ROMS,NHWR,11.5
2016,ROMS,COYE,10
2016,ROMS,EAWP,10
2016,ROMS,REVI,9
2016,ROMS,WAVI,9
2016,ROMS,GRCA,7
2016,ROMS,INBU,6
2016,ROMS,BAOR,5
2016,ROMS,EAKI,5
2016,ROMS,SOSP,5
2016,ROMS,AMRO,3
2016,ROMS,BCCH,3
2016,ROMS,BHCO,3
2016,ROMS,COGR,2
2016,ROMS,DOWO,2
2016,ROMS,EWPW,2
2016,ROMS,GCFL,2
2016,ROMS,MODO,2
2016,ROMS,NOCA,2
2016,ROMS,NOFL,2
2016,ROMS,RBWO,2
2016,ROMS,TRES,2
2016,ROMS,YBCU,2
2016,ROMS,BGGN,1.5
2016,ROMS,AMWO,1
2016,ROMS,BLJA,1
2016,ROMS,CHSW,1
2016,ROMS,EATO,1
2016,ROMS,EUST,1
2016,ROMS,OROR,1
2016,ROMS,WBNU,1
2016,ROMS,AMRE,0.5
2016,ROWB,AMRE,0.25
2016,ROWB,CHSP,0.25
2016,ROWB,YEWA,11
2016,ROWB,COYE,9
2016,ROWB,RWBL,8.5
2016,ROWB,NHWR,7
2016,ROWB,REVI,6
2016,ROWB,BAOR,5
2016,ROWB,EAWP,4.5
2016,ROWB,GCFL,4
2016,ROWB,GRCA,4
2016,ROWB,WAVI,4
2016,ROWB,EAKI,3
2016,ROWB,MODO,3
2016,ROWB,NOFL,3
2016,ROWB,TRES,3
2016,ROWB,AMRO,2
2016,ROWB,BCCH,2
2016,ROWB,BLJA,2
2016,ROWB,COGR,2
2016,ROWB,EATO,2
2016,ROWB,YBCU,2
2016,ROWB,SWSP,1.5
2016,ROWB,BRTH,1
2016,ROWB,EUST,1
2016,ROWB,EWPW,1
2016,ROWP,RWBL,22
2016,ROWP,YEWA,21
2016,ROWP,COYE,11
2016,ROWP,WAVI,6
2016,ROWP,EAWP,5
2016,ROWP,GRCA,5
2016,ROWP,EAKI,4
2016,ROWP,BAOR,3
2016,ROWP,NHWR,3
2016,ROWP,MODO,3
2016,ROWP,AMRO,2.5
2016,ROWP,SOSP,2.5
2016,ROWP,CHSP,2
2016,ROWP,CHSW,2
2016,ROWP,COGR,2
2016,ROWP,EUST,2
2016,ROWP,NOFL,2
2016,ROWP,TRES,2
2016,ROWP,AMRE,1
2016,ROWP,AMWO,1
2016,ROWP,BRTH,1
2016,ROWP,CSWA,1
2016,ROWP,EATO,1
2016,ROWP,OROR,1
2016,ROWP,REVI,1
2016,ROWP,RTHU,1
2016,ROWP,YBCU,1
2016,ROWP,LEBI,0.5
2016,ROWP,SWSP,0.5
2016,SRS1,NOFL,0.25
2016,SRS1,RWBL,10
2016,SRS1,CHSP,4
2016,SRS1,SOSP,3
2016,SRS1,FISP,2.5
2016,SRS1,YEWA,2
2016,SRS1,AMRO,1
2016,SRS1,BRTH,1
2016,SRS1,EAKI,1
2016,SRS1,KILL,1
2016,SRS2,COYE,0.25
2016,SRS2,RWBL,5
2016,SRS2,KILL,3
2016,SRS2,YEWA,2.5
2016,SRS2,CHSP,2
2016,SRS2,EAKI,1
2016,SRS2,FISP,1
2016,SRS2,SOSP,1
2016,SRS2,EATO,0.5
2016,SRS2,WISN,0.5
2016,STDP,RWBL,32
2016,STDP,YEWA,17.5
2016,STDP,COYE,13.5
2016,STDP,SOSP,5
2016,STDP,EAKI,4
2016,STDP,CHSP,2.5
2016,STDP,FISP,2
2016,STDP,NHWR,2
2016,STDP,MODO,2
2016,STDP,SWSP,2
2016,STDP,BAOR,1
2016,STDP,BCCH,1
2016,STDP,EATO,1
2016,STDP,HOME,1
2016,STDP,PBGR,1
2016,STDP,TRES,1
2016,TMSL,YEWA,28
2016,TMSL,RWBL,13
2016,TMSL,COYE,6
2016,TMSL,CHSP,5.5
2016,TMSL,BCCH,4
2016,TMSL,NHWR,4
2016,TMSL,MODO,4
2016,TMSL,EAKI,3
2016,TMSL,EATO,3
2016,TMSL,GRCA,3
2016,TMSL,MAWR,3
2016,TMSL,SWSP,3
2016,TMSL,NOCA,2
2016,TMSL,REVI,2
2016,TMSL,SOSP,2
2016,TMSL,AMCR,1
2016,TMSL,AMRE,1
2016,TMSL,AMRO,1
2016,TMSL,BLJA,1
2016,TMSL,BRTH,1
2016,TMSL,EWPW,1
2016,TMSL,FISP,1
2016,TMSL,GCFL,1
2016,TMSL,INBU,1
2016,TMSL,TRES,1
2016,TMSL,WEVI,1
2016,TMSL,YBCU,1
2016,WPWC,YEWA,19
2016,WPWC,NHWR,11
2016,WPWC,COYE,9
2016,WPWC,GRCA,8
2016,WPWC,REVI,7
2016,WPWC,EATO,6
2016,WPWC,CHSP,5
2016,WPWC,AMRO,4
2016,WPWC,MODO,4
2016,WPWC,BCCH,3
2016,WPWC,EAKI,3
2016,WPWC,RWBL,3
2016,WPWC,SOSP,3
2016,WPWC,NOCA,2
2016,WPWC,PIWA,2
2016,WPWC,AMRE,1
2016,WPWC,BAOR,1
2016,WPWC,BHCO,1
2016,WPWC,BLJA,1
2016,WPWC,COGR,1
2016,WPWC,EAWP,1
2016,WPWC,EWPW,1
2016,WPWC,FISP,1
2016,WPWC,GCFL,1
2016,WPWC,NOFL,1
2016,WPWC,TRES,1
2016,WPWC,YBCU,0.5
2017,RARO,RWBL,15
2017,RARO,YEWA,12
2017,RARO,NHWR,11
2017,RARO,COYE,8
2017,RARO,EAKI,3
2017,RARO,GRCA,3
2017,RARO,REVI,3
2017,RARO,FISP,2.5
2017,RARO,BAOR,2
2017,RARO,EATO,2
2017,RARO,EAWP,2
2017,RARO,YBCU,2
2017,RARO,AMWO,3
2017,RARO,SWSP,1.5
2017,RARO,INBU,1
2017,RARO,BBCU,1
2017,RARO,BLJA,1
2017,RARO,COGR,1
2017,RARO,NOCA,1
2017,RARO,TRES,1
2017,RARO,WBNU,1
2017,ROWB,YEWA,19
2017,ROWB,NHWR,6
2017,ROWB,COYE,5
2017,ROWB,RWBL,5
2017,ROWB,EWPW,4
2017,ROWB,BAOR,3
2017,ROWB,EAWP,3
2017,ROWB,REVI,3
2017,ROWB,AMWO,2
2017,ROWB,BCCH,2
2017,ROWB,EATO,2
2017,ROWB,GCFL,2
2017,ROWB,GRCA,2
2017,ROWB,LEFL,2
2017,ROWB,TRES,2
2017,ROWB,YBCU,2
2017,ROWB,BRTH,1
2017,ROWB,EUST,1
2017,ROWB,MODO,1
2017,ROWB,NOFL,1
2017,ROWB,RBWO,1
2017,ROWP,YEWA,25
2017,ROWP,RWBL,18
2017,ROWP,COYE,11
2017,ROWP,WAVI,9
2017,ROWP,EAWP,8
2017,ROWP,GRCA,6
2017,ROWP,MAWR,6
2017,ROWP,EAKI,5
2017,ROWP,EUST,5
2017,ROWP,TRES,5
2017,ROWP,REVI,4
2017,ROWP,SWSP,4
2017,ROWP,COGR,3
2017,ROWP,NHWR,3
2017,ROWP,AMRO,2
2017,ROWP,BAOR,2
2017,ROWP,CEDW,2
2017,ROWP,EATO,2
2017,ROWP,GCFL,2
2017,ROWP,MODO,2
2017,ROWP,SOSP,2
2017,ROWP,AMRE,1
2017,ROWP,BCCH,1
2017,ROWP,BLJA,1
2017,ROWP,BRTH,1
2017,ROWP,CARW,1
2017,ROWP,CHSP,1
2017,ROWP,CHSW,1
2017,ROWP,DOWO,1
2017,ROWP,EASO,1
2017,ROWP,LEFL,1
2017,ROWP,NOCA,1
2017,ROWP,NOFL,1
2017,ROWP,RTHU,1
2017,ROWP,WODU,1
2017,TMSL,NOFL,0.25
2017,TMSL,YEWA,20.5
2017,TMSL,COYE,7
2017,TMSL,RWBL,6
2017,TMSL,GRCA,3
2017,TMSL,AMRO,2
2017,TMSL,BCCH,2
2017,TMSL,CHSP,2
2017,TMSL,EATO,2
2017,TMSL,INBU,2
2017,TMSL,SOSP,2
2017,TMSL,YBCU,2
2017,TMSL,AMWO,1
2017,TMSL,BBCU,1
2017,TMSL,EAKI,1
2017,TMSL,EAWP,1
2017,TMSL,EWPW,1
2017,TMSL,NHWR,1
2017,TMSL,MAWR,1
2017,TMSL,REVI,1
2017,TMSL,SWSP,1
2017,TMSL,WEVI,1
2017,TMSL,CEDW,0.5
2017,TMSL,GCFL,0.5
2017,WPWC,YEWA,14
2017,WPWC,RWBL,5
2017,WPWC,NHWR,3.5
2017,WPWC,COYE,3
2017,WPWC,EWPW,3
2017,WPWC,CHSP,2
2017,WPWC,EATO,2
2017,WPWC,MODO,2
2017,WPWC,AMRO,1
2017,WPWC,BCCH,1
2017,WPWC,BLJA,1
2017,WPWC,EAKI,1
2017,WPWC,GRCA,1
2017,WPWC,NOCA,1
2017,WPWC,REVI,1
2018,DCJS,CHSP,14
2018,DCJS,FISP,9
2018,DCJS,YEWA,8.5
2018,DCJS,EATO,4
2018,DCJS,BRTH,3
2018,DCJS,SOSP,3
2018,DCJS,AMRO,2
2018,DCJS,EUST,2
2018,DCJS,EWPW,2
2018,DCJS,BGGN,1
2018,DCJS,EAKI,1
2018,DCJS,NHWR,1
2018,DCJS,MODO,1
2018,DCJS,NOCA,1
2018,DCJS,RWBL,1
2018,DCJS,TRES,1
2018,IDSS,FISP,8
2018,IDSS,CHSP,7
2018,IDSS,RWBL,6
2018,IDSS,SOSP,4
2018,IDSS,BRTH,3
2018,IDSS,EAKI,2
2018,IDSS,EATO,2
2018,IDSS,NOCA,2
2018,IDSS,YEWA,2
2018,IDSS,AMRO,1
2018,IDSS,AMWO,1
2018,IDSS,BGGN,1
2018,IDSS,COGR,1
2018,IDSS,EUST,1
2018,IDSS,EWPW,1
2018,IDSS,MALL,1
2018,IDSS,TRES,1
2018,IDSS,YBCU,0.5
2018,ROMF,CHSW,0.25
2018,ROMF,YEWA,18
2018,ROMF,NHWR,16
2018,ROMF,COYE,15
2018,ROMF,REVI,13
2018,ROMF,EAWP,9.5
2018,ROMF,GRCA,6.5
2018,ROMF,WAVI,6
2018,ROMF,AMRE,5
2018,ROMF,BAOR,5
2018,ROMF,EUST,5
2018,ROMF,AMRO,3.5
2018,ROMF,EAKI,3.5
2018,ROMF,GCFL,3
2018,ROMF,INBU,3
2018,ROMF,RWBL,3
2018,ROMF,BCCH,2
2018,ROMF,DOWO,2
2018,ROMF,EWPW,2
2018,ROMF,MODO,2
2018,ROMF,NOFL,2
2018,ROMF,RBWO,2
2018,ROMF,TRES,2
2018,ROMF,WBNU,2
2018,ROMF,AMWO,1
2018,ROMF,BGGN,1
2018,ROMF,COGR,1
2018,ROMF,NOCA,1
2018,ROMF,WITU,1
2018,ROMF,YBCU,1
2018,ROMF,YTVI,1
2018,ROMF,SOSP,0.5
2018,ROMS,WITU,0.25
2018,ROMS,YEWA,37.5
2018,ROMS,NHWR,16
2018,ROMS,REVI,15
2018,ROMS,RWBL,15
2018,ROMS,COYE,11.5
2018,ROMS,GRCA,11
2018,ROMS,WAVI,10
2018,ROMS,EAWP,8.5
2018,ROMS,BAOR,7
2018,ROMS,SOSP,7
2018,ROMS,EAKI,6
2018,ROMS,BGGN,4
2018,ROMS,EUST,4
2018,ROMS,TRES,4
2018,ROMS,INBU,3
2018,ROMS,NOFL,3
2018,ROMS,AMRE,2.5
2018,ROMS,BHCO,2
2018,ROMS,CHSW,2
2018,ROMS,DOWO,2
2018,ROMS,GCFL,2
2018,ROMS,MODO,2
2018,ROMS,NOCA,2
2018,ROMS,RBWO,2
2018,ROMS,WBNU,2
2018,ROMS,YBCU,2
2018,ROMS,EWPW,1.5
2018,ROMS,AMRO,1
2018,ROMS,AMWO,1
2018,ROMS,BCCH,1
2018,ROMS,COGR,1
2018,ROMS,OROR,1
2018,ROMS,RHWO,1
2018,ROMS,RTHA,1
2018,ROMS,YTVI,1
2018,ROMS,EABL,0.5
2018,ROMS,WIFL,0.5
2018,STDP,GCFL,0.25
2018,STDP,YEWA,17.5
2018,STDP,RWBL,16
2018,STDP,COYE,14
2018,STDP,SOSP,9
2018,STDP,EATO,7
2018,STDP,CHSP,5
2018,STDP,FISP,5
2018,STDP,BRTH,4
2018,STDP,NHWR,4
2018,STDP,MODO,4
2018,STDP,BAOR,3
2018,STDP,EAKI,3
2018,STDP,TRES,3
2018,STDP,AMRO,2
2018,STDP,OROR,2
2018,STDP,PBGR,2
2018,STDP,WAVI,2
2018,STDP,AGOL,1
2018,STDP,BCCH,1
2018,STDP,COGR,1
2018,STDP,HOME,1
2018,STDP,MAWR,1
2018,STDP,NOFL,1
2018,STDP,VIRA,1
2018,STDP,YBCU,1
2018,STDP,BLJA,0.5
2019,RARO,BRTH,0.25
2019,RARO,SORA,0.25
2019,RARO,WODU,0.25
2019,RARO,RWBL,22
2019,RARO,COYE,14
2019,RARO,YEWA,11.5
2019,RARO,NHWR,11
2019,RARO,REVI,5.5
2019,RARO,BAOR,4
2019,RARO,EAKI,4
2019,RARO,EAWP,4
2019,RARO,TRES,4
2019,RARO,WAVI,4
2019,RARO,GRCA,3.5
2019,RARO,COGR,2.5
2019,RARO,EWPW,2.5
2019,RARO,AMWO,2
2019,RARO,DOWO,2
2019,RARO,FISP,2
2019,RARO,GCFL,2
2019,RARO,MODO,2
2019,RARO,NOFL,2
2019,RARO,AMRO,1
2019,RARO,BCCH,1
2019,RARO,BGGN,1
2019,RARO,CEDW,1
2019,RARO,EUST,1
2019,RARO,NOCA,1
2019,RARO,SOSP,1
2019,RARO,WBNU,1
2019,RARO,EATO,0.5
2019,RARO,SWSP,0.5
2019,ROIS,YEWA,35
2019,ROIS,RWBL,24
2019,ROIS,WAVI,15
2019,ROIS,NHWR,14.5
2019,ROIS,COYE,10
2019,ROIS,EAKI,6
2019,ROIS,GRCA,6
2019,ROIS,REVI,6
2019,ROIS,EAWP,4
2019,ROIS,EUST,4
2019,ROIS,MAWR,4
2019,ROIS,SOSP,4
2019,ROIS,TRES,4
2019,ROIS,BAOR,3
2019,ROIS,COGR,3
2019,ROIS,INBU,3
2019,ROIS,WODU,3
2019,ROIS,AMRE,2
2019,ROIS,AMRO,2
2019,ROIS,AMWO,2
2019,ROIS,GCFL,2
2019,ROIS,MODO,2
2019,ROIS,NOFL,2
2019,ROIS,RBWO,2
2019,ROIS,NOCA,1.5
2019,ROIS,BAEA,1
2019,ROIS,BBCU,1
2019,ROIS,BGGN,1
2019,ROIS,DOWO,1
2019,ROIS,GRHE,1
2019,ROIS,LEBI,1
2019,ROIS,LEFL,1
2019,ROIS,OROR,1
2019,ROIS,WBNU,1
2019,ROIS,BLJA,0.5
2019,ROIS,WIFL,0.5
2019,ROMS,CHSW,0.25
